sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,label
0,0.0186,0.2688,0.0196,0,13
0,0.0186,0.0753,0.0225,0,13
0,0.0186,0.1623,0.0244,0,13
0,0.0137,0.1525,0.0205,0,13
0,0.0196,0.2884,0.0244,0,13
0,0.0205,0.0665,0.0215,0,13
0,0.0244,0.0596,0.0352,0,13
0,0.0176,0.0352,0.0196,0,13
0,0.0186,0.3441,0.0196,0,13
0,0.0186,0.0479,0.0215,0,13
0,0.0215,0.176,0.0577,0,13
0,0.0166,0.0567,0.0235,0,13
0,0.0225,0.3304,0.0215,0,13
0,0.0196,0.1134,0.0215,0,13
0,0.0196,0.2444,0.0196,0,13
0,0.0176,0.1789,0.0205,0,13
0,0.0176,0.1105,0.0205,0,13
0,0.0225,0.0186,0.0313,0,13
0,0.0176,0.3695,0.0215,0,13
0,0.0196,0.2776,0.0244,0,13
0,0.0176,0.1916,0.0235,0,13
0,0.0205,0.218,0.0186,0,13
0,0.0166,0.0538,0.0196,0,13
0,0.0166,0.0987,0.0215,0,13
0,0.0176,0.0156,0.0215,0,13
0,0.0156,0.086,0.0186,0,13
0,0.0176,0.2043,0.0215,0,13
0,0.0176,0.1085,0.0215,0,13
0,0.0196,0.2737,0.0225,0,13
0,0.0186,0.3891,0.0186,0,13
0,0.0186,0.0059,0.0205,0,13
0,0.0166,0.3392,0.0205,0,13
0,0.0215,0.39,0.0283,0,13
0,0.0176,0.2708,0.0235,0,13
0,0.0176,0.0352,0.0196,0,13
0,0.0225,0.087,0.0371,0,13
0,0.0176,0.1681,0.0205,0,13
0,0.0254,0.0176,0.0606,0.0039,13
0,0.0166,0.1906,0.0205,0,13
0,0.0186,0.2581,0.0205,0,13
0,0.0166,0.0987,0.0215,0,13
0,0.0166,0.0371,0.0196,0,13
0,0.0196,0.2268,0.0254,0,13
0,0.0156,0.0186,0.0186,0,13
0,0.0156,0.0655,0.0225,0,13
0,0.0176,0.2141,0.0225,0,13
0,0.0225,0.0196,0.0635,0,13
0,0.0196,0.1945,0.0205,0,13
0,0.0176,0.0108,0.0215,0,13
0,0.0235,0.0332,0.0323,0,13
0,0.0166,0.1085,0.0196,0,13
0,0.0186,0.2336,0.0225,0,13
0,0.0176,0.0108,0.0215,0,13
0,0.0186,0.176,0.0235,0,13
0,0.0196,0.1007,0.0205,0,13
0,0.0166,0.1085,0.0196,0,13
0,0.0176,0.1584,0.0235,0,13
0,0.0176,0.088,0.0215,0,13
0,0.0205,0.2991,0.0215,0,13
0,0.0176,0.1408,0.0205,0,13
0,0.0137,0.1525,0.0205,0,13
0,0.0196,0.0528,0.0205,0,13
0,0.0176,0.0899,0.0205,0,13
0,0.0176,0.0127,0.0196,0,13
0,0.0244,0.1955,0.0391,0,13
0,0.0186,0.2483,0.0254,0,13
0,0.0176,0.088,0.0215,0,13
0,0.0176,0.3157,0.0235,0,13
0,0.0186,0.0753,0.0225,0,13
0,0.0156,0.1232,0.0225,0,13
0,0.0196,0.2502,0.0244,0,13
0,0.0166,0.0391,0.0254,0,13
0,0.0186,0.2023,0.0205,0,13
0,0.0166,0.2913,0.0215,0,13
0,0.0166,0.1398,0.0205,0,13
0,0.0205,0.2913,0.0196,0,13
0,0.0196,0.1144,0.0205,0,13
0,0.0196,0.3881,0.0244,0,13
0,0.0166,0.0978,0.0196,0,13
0,0.0215,0.39,0.0381,0.0039,13
0,0.0176,0.2747,0.0215,0,13
0,0.0186,0.0342,0.0235,0,13
0,0.0186,0.0479,0.0215,0,13
0,0.0166,0.1945,0.0215,0,13
0.0831,0,0.0215,0,0.0059,14
0.1926,0,0.0225,0,0.0059,14
0.0909,0,0.0244,0,0.0059,14
0.0899,0,0.0283,0,0.0068,14
0.1613,0,0.0225,0,0.0088,14
0,0,0.0215,0,0.0088,14
0.0469,0,0.0244,0,0.0039,14
0.1808,0,0.0332,0,0.0059,14
0.1378,0,0.0235,0,0.0059,14
0.2033,0,0.0137,0,0.0059,14
0.1447,0,0.0108,0,0.0068,14
0.1378,0,0.0235,0,0.0059,14
0.0792,0,0.0303,0,0.0039,14
0.1593,0,0.0196,0,0.0068,14
0.0469,0,0.0244,0,0.0039,14
0.1632,0,0.0244,0,0.0088,14
0.1808,0,0.0332,0,0.0059,14
0.1975,0,0.0225,0,0.0059,14
0.1593,0,0.0186,0,0.0078,14
0.1975,0,0.0225,0,0.0059,14
0.1593,0,0.0196,0,0.0068,14
0.0147,0,0.0244,0,0.0049,14
0.0068,0,0.0313,0,0.0039,14
0.131,0,0.0196,0,0.0078,14
0.0039,0,0.0303,0,0.0078,14
0.0909,0,0.0244,0,0.0059,14
0.0645,0,0.0225,0,0.0059,14
0.0039,0,0.0244,0,0.0068,14
0.0997,0,0.0205,0,0.0078,14
0.089,0,0.0283,0,0.0039,14
0.0039,0,0.0303,0,0.0078,14
0.1896,0,0.0225,0,0.0068,14
0.1378,0,0.0235,0,0.0059,14
0.0635,0,0.0264,0,0.0098,14
0.1466,0,0.0196,0,0.0068,14
0.0039,0,0.0244,0,0.0068,14
0.0587,0,0.0235,0,0.0059,14
0.0606,0,0.0225,0,0.0078,14
0.1975,0,0.0225,0,0.0059,14
0.0792,0,0.0303,0,0.0039,14
0.1984,0,0.0215,0,0.0078,14
0.0039,0,0.0244,0,0.0068,14
0.0645,0,0.0225,0,0.0059,14
0.0655,0,0.0274,0,0.0039,14
0.0244,0,0.0303,0,0.0039,14
0.1593,0,0.0196,0,0.0068,14
0.0841,0,0.0244,0,0.0068,14
0.0899,0,0.0283,0,0.0068,14
0.1896,0,0.0137,0,0.0059,14
0.1241,0,0.0244,0,0.0078,14
0.1779,0,0.0215,0,0.0049,14
0.0068,0,0.0313,0,0.0039,14
0.0792,0,0.0303,0,0.0039,14
0.0635,0,0.0264,0,0.0098,14
0.1593,0,0.0196,0,0.0068,14
0.0606,0,0.0225,0,0.0078,14
0.0772,0,0.0225,0,0.0078,14
0.0244,0,0.0303,0,0.0039,14
0.1369,0,0.0244,0,0.0078,14
0.0068,0,0.0313,0,0.0039,14
0.1241,0,0.0244,0,0.0078,14
0.1163,0,0.0225,0,0.0098,14
0.2033,0,0.0137,0,0.0059,14
0.0039,0,0.0303,0,0.0078,14
0.042,0,0.0283,0,0.0088,14
0.1417,0,0.0215,0,0.0088,14
0.2033,0,0.0137,0,0.0059,14
0.042,0,0.0283,0,0.0088,14
0.1896,0,0.0205,0,0.0068,14
0.0156,0,0.0215,0,0.0059,14
0.1515,0,0.0244,0,0.0088,14
0.1896,0,0.0137,0,0.0059,14
0.1515,0,0.0244,0,0.0088,14
0.2072,0,0.0205,0,0.0078,14
0.1447,0,0.0108,0,0.0068,14
0.1281,0,0.0235,0,0.0088,14
0.0147,0,0.0235,0,0.0068,14
0.2014,0,0.0235,0,0.0078,14
0.131,0,0.0196,0,0.0078,14
0.1593,0,0.0196,0,0.0068,14
0.0362,0,0.0235,0,0.0068,14
0.1515,0,0.0244,0,0.0088,14
0.1867,0,0.0205,0,0.0049,14
0.1926,0,0.0225,0,0.0059,14
0.1378,0,0.0235,0,0.0068,14
0.1378,0,0.0235,0,0.0059,14
0.0635,0,0.0108,0,0.0059,14
0.0479,0,0.0225,0,0.0059,14
0.1906,0,0.0225,0,0.0078,14
0.1906,0,0.0225,0,0.0078,14
0.1505,0,0.0254,0,0.0039,14
0.0792,0,0.0264,0,0.0088,14
0.0616,0,0.0283,0,0.0039,14
0.1388,0,0.0225,0,0.0059,14
0.1632,0,0.0244,0,0.0088,14
0.1789,0,0.0235,0,0.0068,14
0.1975,0,0.0225,0,0.0059,14
0.1867,0,0.0205,0,0.0049,14
0.0792,0,0.0303,0,0.0039,14
0.1388,0,0.0225,0,0.0059,14
0.0469,0,0.2023,0.0049,0,15
0.0098,0,0,0.0049,0,15
0.0049,0,0.173,0.0068,0,15
0.0117,0,0.0411,0.0059,0,15
0.0059,0,0.0968,0.0068,0,15
0.0078,0,0.0039,0.0049,0,15
0.0108,0,0.1476,0.0049,0,15
0.0098,0,0,0.0039,0,15
0,0,0.1251,0.0039,0,15
0.0039,0,0.0606,0.0088,0,15
0.0117,0,0.0606,0.0059,0,15
0,0,0.1261,0.0039,0,15
0.0088,0,0.0108,0.0049,0,15
0.0059,0,0.1114,0.0039,0,15
0.0049,0,0,0.0059,0,15
0.0078,0,0.0684,0.0039,0,15
0.0117,0,0.0606,0.0059,0,15
0.0078,0,0.0684,0.0039,0,15
0.0078,0,0.0811,0.0039,0,15
0.0117,0,0.0411,0.0059,0,15
0.0049,0,0.1369,0.0039,0,15
0.0068,0,0.0762,0.0098,0,15
0.0039,0,0.085,0.0039,0,15
0,0,0.1251,0.0039,0,15
0.0117,0,0.1603,0.0049,0,15
0.0068,0,0,0.0039,0,15
0.0068,0,0.1202,0.0039,0,15
0.0469,0,0.2023,0.0049,0,15
0.0088,0,0.0567,0.0059,0,15
0.0108,0,0,0.0039,0,15
0.0068,0,0,0.0049,0,15
0.0078,0,0.0694,0.0039,0,15
0.0049,0,0.1212,0.0039,0,15
0.0401,0,0.172,0.0049,0,15
0.0088,0,0.0156,0.0039,0,15
0.0479,0,0.0557,0.0088,0,15
0.0352,0,0.1564,0.0068,0,15
0.0059,0,0.1398,0.0039,0,15
0.0098,0,0,0.0049,0,15
0.0059,0,0.0841,0.0078,0,15
0.0078,0,0.0283,0.0049,0,15
0.0078,0,0.0283,0.0049,0,15
0.0039,0,0.0606,0.0088,0,15
0.0078,0,0.0479,0.0039,0,15
0.0039,0,0.0606,0.0088,0,15
0.0088,0,0.0626,0.0039,0,15
0.0078,0,0.0127,0.0039,0,15
0.0362,0,0.0469,0.0088,0,15
0.0078,0,0.0127,0.0039,0,15
0.0059,0,0.1398,0.0039,0,15
0.0362,0,0.0469,0.0088,0,15
0.0117,0,0.0303,0.0039,0,15
0.0469,0,0.2023,0.0049,0,15
0.0088,0,0,0.0039,0,15
0.0108,0,0.1535,0.0059,0,15
0.0059,0,0.0968,0.0068,0,15
0.0068,0,0,0.0049,0,15
0.0088,0,0.1564,0.0049,0,15
0.0078,0,0.0479,0.0039,0,15
0.0098,0,0,0.0049,0,15
0.0098,0,0,0.0039,0,15
0.0068,0,0.0811,0.0098,0,15
0.0108,0,0.1535,0.0059,0,15
0.0098,0,0,0.0039,0,15
0.0117,0,0.0411,0.0059,0,15
0.0098,0,0,0.0039,0,15
0.0098,0,0,0.0039,0,15
0.0049,0,0.173,0.0068,0,15
0.2102,0,0.1574,0.0039,0,15
0.0117,0,0.1359,0.0049,0,15
0.0088,0,0.0156,0.0039,0,15
0.0059,0,0.0479,0.0068,0,15
0.0049,0,0,0.0059,0,15
0.0117,0,0.0411,0.0059,0,15
0.0117,0,0.1232,0.0049,0,15
0.0078,0,0.0694,0.0039,0,15
0.0088,0,0.0156,0.0039,0,15
0.0078,0,0.1114,0.0039,0,15
0.175,0,0.1838,0.0039,0,15
0.0176,0,0.1642,0.0039,0,15
0.0078,0,0.0283,0.0049,0,15
0.0059,0,0.0723,0.0078,0,15
0.0362,0,0.0469,0.0088,0,15
0.0088,0,0.0156,0.0039,0,15
0.0039,0,0.0577,0.0039,0,15
0.0362,0,0.0469,0.0088,0,15
0.0098,0,0,0.0039,0,15
0.0059,0,0.0968,0.0068,0,15
0.0059,0,0.0479,0.0068,0,15
0.0098,0,0,0.0039,0,15
0.0088,0,0.0078,0.0039,0,15
0.0088,0,0.0108,0.0039,0,15
0.0088,0,0.0108,0.0049,0,15
0.0117,0,0.1232,0.0049,0,15
0.0059,0,0.0088,0.0049,0,15
0.0117,0,0.0411,0.0059,0,15
0.0352,0,0.1564,0.0068,0,15
0.0098,0,0,0.0049,0,15
0.0068,0,0.0342,0.0039,0,15
0.0479,0,0.0557,0.0088,0,15
0.0391,0.0225,0,0,0.0049,16
0.1085,0.0196,0,0,0.0039,16
0.0547,0.0196,0,0,0.0039,16
0.0225,0.0186,0,0,0.0049,16
0.0176,0.0196,0,0,0.0039,16
0.0137,0.0225,0,0,0.0059,16
0.0753,0.0205,0,0,0.0059,16
0.0117,0.0196,0,0,0.0049,16
0.0039,0.0186,0,0,0.0039,16
0.3978,0.0313,0,0,0.0039,16
0.0665,0.0205,0,0,0.0039,16
0.0782,0.0196,0,0,0.0049,16
0.3881,0.0235,0,0,0.0078,16
0.1261,0.0147,0,0,0.0088,16
0.0117,0.0196,0,0,0.0039,16
0.0078,0.0254,0,0,0.0088,16
0.0987,0.0186,0,0,0.0039,16
0.0078,0.0205,0,0,0.0078,16
0.0049,0.0205,0,0,0.0039,16
0.3724,0.0274,0,0,0.0039,16
0.0391,0.0215,0,0,0.0059,16
0.0117,0.0196,0,0,0.0049,16
0.0176,0.0205,0,0,0.0039,16
0.0782,0.0196,0,0,0.0049,16
0.0156,0.0186,0,0,0.0039,16
0.0577,0.0205,0,0,0.0039,16
0.0068,0.0264,0,0,0.0039,16
0.0557,0.0225,0,0,0.0049,16
0.1134,0.0205,0,0,0.0039,16
0.0792,0.0186,0,0,0.0039,16
0.3871,0.0205,0,0,0.0117,16
0.0391,0.0215,0,0,0.0059,16
0.0127,0.0186,0,0,0.0039,16
0.0117,0.0225,0,0,0.0078,16
0.39,0.0254,0,0,0.0059,16
0.0059,0.0186,0,0,0.0039,16
0.0166,0.0166,0,0,0.0039,16
0.0186,0.0176,0,0,0.0039,16
0.3891,0.0244,0,0,0.0108,16
0.0039,0.0186,0,0,0.0039,16
0.0088,0.0225,0,0,0,16
0.0176,0.0196,0,0,0.0039,16
0.0078,0.0235,0,0,0.0088,16
0.1036,0.0196,0,0,0.0078,16
0.0117,0.0196,0,0,0.0049,16
0.0176,0.0205,0,0,0.0049,16
0.0987,0.0186,0,0,0.0039,16
0.045,0.0205,0,0,0.0039,16
0.089,0.0244,0,0,0.0078,16
0.0332,0.0225,0,0,0.0039,16
0.0088,0.0235,0,0,0.0078,16
0.0088,0.0205,0,0,0.0078,16
0.0176,0.0196,0,0,0.0039,16
0.3959,0.0264,0,0,0.0039,16
0.0362,0.0196,0,0,0.0049,16
0.39,0.0244,0,0,0.0108,16
0.0078,0.0235,0,0,0.0088,16
0.0362,0.0196,0,0,0.0049,16
0.0147,0.0196,0,0,0.0039,16
0.1085,0.0196,0,0,0.0039,16
0.0811,0.0215,0,0,0.0078,16
0.1075,0.0264,0,0,0.0088,16
0.0753,0.0205,0,0,0.0059,16
0.0147,0.0196,0,0,0.0039,16
0.1574,0.0196,0,0,0.0039,16
0.3891,0.0225,0,0,0.0108,16
0.0137,0.0225,0,0,0.0059,16
0.0714,0.0205,0,0,0.0039,16
0.0166,0.0225,0,0,0.0039,16
0.0665,0.0205,0,0,0.0039,16
0.085,0.0205,0,0,0.0068,16
0.0244,0.0176,0,0,0.0068,16
0.0577,0.0205,0,0,0.0049,16
0.0117,0.0196,0,0,0.0039,16
0.0098,0.0235,0,0,0.0059,16
0.085,0.0205,0,0,0.0068,16
0.0039,0.0244,0,0,0.0088,16
0.0391,0.0225,0,0,0.0049,16
0.0557,0.0176,0,0,0.0049,16
0.0821,0.0215,0,0,0.0068,16
0.1574,0.0196,0,0,0.0039,16
0.0225,0.0186,0,0,0.0049,16
0.089,0.0205,0,0,0.0068,16
0.0528,0.0176,0,0,0.0039,16
0.0792,0.0186,0,0,0.0039,16
0.0821,0.0215,0,0,0.0068,16
0.0049,0.0254,0,0,0.0078,16
0.0528,0.0176,0,0,0.0039,16
0.045,0.0205,0,0,0.0039,16
0.0059,0.0205,0,0,0.0039,16
0.0059,0.0186,0,0,0.0039,16
0.0577,0.0205,0,0,0.0049,16
0.0117,0.0196,0,0,0.0049,16
0.0127,0.0186,0,0,0.0039,16
0.0108,0.0156,0,0,0.0039,16
0.0176,0.0205,0,0,0.0049,16
0.0186,0.0176,0,0,0.0039,16
0.0088,0.0215,0,0,0.0049,16
0.0557,0.0176,0,0,0.0049,16
0.0088,0.0235,0,0,0.0039,16
0.0059,0.0244,0,0.0098,0,17
0.0068,0.0235,0,0.0088,0,17
0.0068,0.0235,0,0.0088,0,17
0.0068,0.0235,0,0.0098,0,17
0.0068,0.0205,0,0.0098,0,17
0.0059,0.0225,0,0.0088,0,17
0.0068,0.0215,0,0.0098,0,17
0.0078,0.0264,0,0.0088,0,17
0.0078,0.0342,0,0.0156,0,17
0.0078,0.0196,0,0.0098,0,17
0.0068,0.0332,0,0.0108,0,17
0.0078,0.0205,0,0.0108,0,17
0.0078,0.0196,0,0.0098,0,17
0.0068,0.0235,0,0.0088,0,17
0.0068,0.0196,0,0.0088,0,17
0.0078,0.0196,0,0.0117,0,17
0.0078,0.0196,0,0.0098,0,17
0.0068,0.0244,0,0.0108,0,17
0.0254,0.0215,0,0.0059,0,17
0.0078,0.0283,0,0.0078,0,17
0.0068,0.0235,0,0.0088,0,17
0.0078,0.0244,0,0.0088,0,17
0.0059,0.0176,0,0.0098,0,17
0.0059,0.0225,0,0.0068,0,17
0.0059,0.0225,0,0.0078,0,17
0.0059,0.0225,0,0.0078,0,17
0.0078,0.0196,0,0.0108,0,17
0.0078,0.0254,0,0.0078,0,17
0.0078,0.0283,0,0.0078,0,17
0.0059,0.0303,0,0.0108,0,17
0.0068,0.0225,0,0.0078,0,17
0.0068,0.0235,0,0.0078,0,17
0.0059,0.0254,0,0.0088,0,17
0.0049,0.0205,0,0.0108,0,17
0.0078,0.0332,0,0.0117,0,17
0.0059,0.0303,0,0.0108,0,17
0.0078,0.0196,0,0.0108,0,17
0.0068,0.0186,0,0.0088,0,17
0.0059,0.0244,0,0.0098,0,17
0.0078,0.0205,0,0.0108,0,17
0.0078,0.0186,0,0.0117,0,17
0.0068,0.0215,0,0.0098,0,17
0.0078,0.0205,0,0.0108,0,17
0.0078,0.0313,0,0.0108,0,17
0.0049,0.0205,0,0.0108,0,17
0.0078,0.0342,0,0.0156,0,17
0.0078,0.0205,0,0.0098,0,17
0.0068,0.0332,0,0.0108,0,17
0.0078,0.0196,0,0.0098,0,17
0.0078,0.0342,0,0.0156,0,17
0.0059,0.0225,0,0.0068,0,17
0.0039,0.0196,0,0.0088,0,17
0.0049,0.0186,0,0.0088,0,17
0.0049,0.0186,0,0.0088,0,17
0.0068,0.0205,0,0.0098,0,17
0.0059,0.0215,0,0.0098,0,17
0.0068,0.0235,0,0.0098,0,17
0.0059,0.0244,0,0.0098,0,17
0.0039,0.0186,0,0.0068,0,17
0.0068,0.0235,0,0.0088,0,17
0.0068,0.0332,0,0.0108,0,17
0.0078,0.0225,0,0.0108,0,17
0.0059,0.0225,0,0.0088,0,17
0.0068,0.0225,0,0.0078,0,17
0.0068,0.0235,0,0.0108,0,17
0.0078,0.0293,0,0.0117,0,17
0.0049,0.0244,0,0.0088,0,17
0.0078,0.0196,0,0.0117,0,17
0.0078,0.0323,0,0.0127,0,17
0.0078,0.0303,0,0.0108,0,17
0.0068,0.0186,0,0.0088,0,17
0.0059,0.0244,0,0.0098,0,17
0.0078,0.0254,0,0.0078,0,17
0.0059,0.0244,0,0.0088,0,17
0.0068,0.0313,0,0.0068,0,17
0.0254,0.0215,0,0.0059,0,17
0.0059,0.0244,0,0.0088,0,17
0.0068,0.0205,0,0.0108,0,17
0.0068,0.0235,0,0.0108,0,17
0.0068,0.0205,0,0.0108,0,17
0.0059,0.0244,0,0.0088,0,17
0.0098,0.0225,0,0.0059,0,17
0.0078,0.0283,0,0.0078,0,17
0.0068,0.0244,0,0.0098,0,17
0.0068,0.0235,0,0.0108,0,17
0.0068,0.0235,0,0.0088,0,17
0.0068,0.0205,0,0.0108,0,17
0.0078,0.0342,0,0.0156,0,17
0.0078,0.0225,0,0.0108,0,17
0.0078,0.0313,0,0.0108,0,17
0.0078,0.0303,0,0.0108,0,17
0.0068,0.0235,0,0.0088,0,17
0.0078,0.0313,0,0.0108,0,17
0.0078,0.0205,0,0.0108,0,17
0.0059,0.0235,0,0.0088,0,17
0.0068,0.0205,0,0.0108,0,17
0.0059,0.0244,0,0.0088,0,17
0.0068,0.0313,0,0.0068,0,17
0.0039,0.0196,0,0.0117,0,17
0.0068,0.0313,0,0.0068,0,17
0.0127,0.0166,0.0352,0,0,18
0.0117,0.0176,0.0127,0,0,18
0.0098,0.0264,0.045,0,0,18
0.0108,0.0225,0.0459,0,0,18
0.0117,0.0166,0.0166,0,0,18
0.0117,0.0166,0.0283,0,0,18
0.0117,0.0137,0.0332,0,0,18
0.0137,0.0186,0.0381,0,0,18
0.0117,0.0196,0.043,0,0,18
0.0117,0.0166,0.0283,0,0,18
0.0117,0.0166,0.0332,0,0,18
0.0098,0.0264,0.045,0,0,18
0.0117,0.0196,0.043,0,0,18
0.0108,0.0156,0.0391,0,0,18
0.0117,0.0254,0.0401,0,0,18
0.0108,0.0225,0.044,0,0,18
0.0108,0.0205,0.042,0,0,18
0.0127,0.0176,0.0156,0,0,18
0.0117,0.0166,0.0166,0,0,18
0.0127,0.0166,0.0352,0,0,18
0.0117,0.0176,0.0352,0,0,18
0.0127,0.0176,0.0156,0,0,18
0.0088,0.0215,0.0459,0,0,18
0.0127,0.0186,0.0362,0,0,18
0.0108,0.0205,0.043,0,0,18
0.0108,0.0156,0.0362,0,0,18
0.0117,0.0166,0.0342,0,0,18
0.0108,0.0166,0.0156,0,0,18
0.0127,0.0166,0.0352,0,0,18
0.0108,0.0176,0.0166,0,0,18
0.0117,0.0166,0.0332,0,0,18
0.0117,0.0264,0.042,0,0,18
0.0127,0.0176,0.0391,0,0,18
0.0117,0.0166,0.0166,0,0,18
0.0127,0.0166,0.0352,0,0,18
0.0117,0.0156,0.0362,0,0,18
0.0117,0.0156,0.0362,0,0,18
0.0108,0.0156,0.0391,0,0,18
0.0117,0.0166,0.0332,0,0,18
0.0108,0.0156,0.0332,0,0,18
0.0108,0.0225,0.0459,0,0,18
0.0117,0.0166,0.0352,0,0,18
0.0127,0.0186,0.0381,0,0,18
0.0117,0.0176,0.0127,0,0,18
0.0127,0.0176,0.0391,0,0,18
0.0108,0.0166,0.0156,0,0,18
0.0127,0.0205,0.0411,0,0,18
0.0108,0.0166,0.0225,0,0,18
0.0127,0.0176,0.0362,0,0,18
0.0117,0.0254,0.0401,0,0,18
0.0127,0.0235,0.0381,0,0,18
0.0117,0.0166,0.0352,0,0,18
0.0127,0.0186,0.0303,0,0,18
0.0108,0.0176,0.044,0,0,18
0.0108,0.0156,0.0362,0,0,18
0.0117,0.0196,0.0381,0,0,18
0.0127,0.0166,0.0244,0,0,18
0.0108,0.0176,0.044,0,0,18
0.0127,0.0196,0.0303,0,0,18
0.0117,0.0156,0.0323,0,0,18
0.0117,0.0254,0.0401,0,0,18
0.0117,0.0137,0.0332,0,0,18
0.0108,0.0205,0.043,0,0,18
0.0127,0.0166,0.0342,0,0,18
0.0127,0.0166,0.0254,0,0,18
0.0127,0.0166,0.0254,0,0,18
0.0117,0.0166,0.0342,0,0,18
0.0127,0.0196,0.0381,0,0,18
0.0088,0.0215,0.0459,0,0,18
0.0108,0.0166,0.0303,0,0,18
0.0117,0.0166,0.0166,0,0,18
0.0117,0.0166,0.0332,0,0,18
0.0117,0.0137,0.0332,0,0,18
0.0108,0.0166,0.0342,0,0,18
0.0127,0.0156,0.0342,0,0,18
0.0117,0.0166,0.0283,0,0,18
0.0088,0.0215,0.0459,0,0,18
0.0117,0.0166,0.0283,0,0,18
0.0127,0.0186,0.0362,0,0,18
0.0108,0.0176,0.0352,0,0,18
0.0108,0.0225,0.0371,0,0,18
0.0098,0.0264,0.045,0,0,18
0.0117,0.0264,0.042,0,0,18
0.0127,0.0166,0.0362,0,0,18
0.0108,0.0166,0.0156,0,0,18
0.0117,0.0156,0.0362,0,0,18
0.0127,0.0176,0.0362,0,0,18
0.0117,0.0166,0.0166,0,0,18
0.0117,0.0176,0.0264,0,0,18
0.0098,0.0264,0.045,0,0,18
0.0117,0.0225,0.045,0,0,18
0.0108,0.0205,0.042,0,0,18
0.0108,0.0156,0.0332,0,0,18
0.0108,0.0176,0.044,0,0,18
0.0117,0.0176,0.0391,0,0,18
0.0117,0.0166,0.0352,0,0,18
0.0117,0.0166,0.0371,0,0,18
0.0117,0.0156,0.0323,0,0,18
0.0117,0.0225,0.042,0,0,18
0.0127,0.0166,0.0342,0,0,18
0,0,0,0.0059,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0176,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0108,0.0059,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0078,0.0039,19
0,0,0,0.0049,0.0039,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0117,0.0049,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0166,0.0049,19
0,0,0,0.0117,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0098,0.0039,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0166,0.0059,19
0,0,0,0.0166,0.0049,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0166,0.0059,19
0,0,0,0.0166,0.0059,19
0,0,0,0.0098,0.0039,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0108,0.0059,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0176,0.0049,19
0,0,0,0.0166,0.0049,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0108,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0127,0.0059,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0108,0.0049,19
0,0,0,0.0078,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0117,0.0059,19
0,0,0,0.0068,0.0049,19
0,0,0,0.0098,0.0039,19
0,0,0,0.0117,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0039,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0108,0.0059,19
0,0,0,0.0127,0.0049,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0108,0.0059,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0088,0.0039,19
0,0,0,0.0088,0.0049,19
0,0,0,0.0098,0.0059,19
0,0,0,0.0068,0.0039,19
0,0,0,0.0059,0.0049,19
0,0,0,0.0098,0.0049,19
0,0,0,0.0068,0.0039,19
0,0,0,0.0166,0.0049,19
0,0,0,0.0059,0.0039,19
0,0,0,0.0127,0.0049,19
